Date,ftsemib
2003-08-07 00:00:00+02:00,24599.0
2003-08-08 00:00:00+02:00,24766.0
2003-08-11 00:00:00+02:00,24951.0
2003-08-12 00:00:00+02:00,25098.0
2003-08-13 00:00:00+02:00,25133.0
2003-08-14 00:00:00+02:00,25447.0
2003-08-15 00:00:00+02:00,25447.0
2003-08-18 00:00:00+02:00,25630.0
2003-08-19 00:00:00+02:00,25651.0
2003-08-20 00:00:00+02:00,25493.0
2003-08-21 00:00:00+02:00,25481.0
2003-08-22 00:00:00+02:00,25592.0
2003-08-25 00:00:00+02:00,25344.0
2003-08-26 00:00:00+02:00,25152.0
2003-08-27 00:00:00+02:00,25307.0
2003-08-28 00:00:00+02:00,25411.0
2003-08-29 00:00:00+02:00,25247.0
2003-09-01 00:00:00+02:00,25473.0
2003-09-02 00:00:00+02:00,25529.0
2003-09-03 00:00:00+02:00,25853.0
2003-09-04 00:00:00+02:00,25828.0
2003-09-05 00:00:00+02:00,25800.0
2003-09-08 00:00:00+02:00,26121.0
2003-09-09 00:00:00+02:00,25843.0
2003-09-10 00:00:00+02:00,25579.0
2003-09-11 00:00:00+02:00,25605.0
2003-09-12 00:00:00+02:00,25509.0
2003-09-15 00:00:00+02:00,25511.0
2003-09-16 00:00:00+02:00,25756.0
2003-09-17 00:00:00+02:00,25796.0
2003-09-18 00:00:00+02:00,26105.0
2003-09-19 00:00:00+02:00,26092.0
2003-09-22 00:00:00+02:00,25465.0
2003-09-23 00:00:00+02:00,25413.0
2003-09-24 00:00:00+02:00,25443.0
2003-09-25 00:00:00+02:00,25232.0
2003-09-26 00:00:00+02:00,25030.0
2003-09-29 00:00:00+02:00,24994.0
2003-09-30 00:00:00+02:00,24615.0
2003-10-01 00:00:00+02:00,24956.0
2003-10-02 00:00:00+02:00,24921.0
2003-10-03 00:00:00+02:00,25422.0
2003-10-06 00:00:00+02:00,25251.0
2003-10-07 00:00:00+02:00,25197.0
2003-10-08 00:00:00+02:00,25218.0
2003-10-09 00:00:00+02:00,25563.0
2003-10-10 00:00:00+02:00,25429.0
2003-10-13 00:00:00+02:00,25703.0
2003-10-14 00:00:00+02:00,25692.0
2003-10-15 00:00:00+02:00,25990.0
2003-10-16 00:00:00+02:00,25955.0
2003-10-17 00:00:00+02:00,25825.0
2003-10-20 00:00:00+02:00,25831.0
2003-10-21 00:00:00+02:00,25889.0
2003-10-22 00:00:00+02:00,25507.0
2003-10-23 00:00:00+02:00,25269.0
2003-10-24 00:00:00+02:00,25287.0
2003-10-27 00:00:00+01:00,25452.0
2003-10-28 00:00:00+01:00,25632.0
2003-10-29 00:00:00+01:00,25752.0
2003-10-30 00:00:00+01:00,25923.0
2003-10-31 00:00:00+01:00,25973.0
2003-11-03 00:00:00+01:00,26337.0
2003-11-04 00:00:00+01:00,26360.0
2003-11-05 00:00:00+01:00,26216.0
2003-11-06 00:00:00+01:00,26355.0
2003-11-07 00:00:00+01:00,26670.0
2003-11-10 00:00:00+01:00,26586.0
2003-11-11 00:00:00+01:00,26361.0
2003-11-12 00:00:00+01:00,26498.0
2003-11-13 00:00:00+01:00,26672.0
2003-11-14 00:00:00+01:00,26782.0
2003-11-17 00:00:00+01:00,26357.0
2003-11-18 00:00:00+01:00,26505.0
2003-11-19 00:00:00+01:00,26447.0
2003-11-20 00:00:00+01:00,26368.0
2003-11-21 00:00:00+01:00,26367.0
2003-11-24 00:00:00+01:00,26869.0
2003-11-25 00:00:00+01:00,26927.0
2003-11-26 00:00:00+01:00,26939.0
2003-11-27 00:00:00+01:00,27089.0
2003-11-28 00:00:00+01:00,27156.0
2003-12-01 00:00:00+01:00,27478.0
2003-12-02 00:00:00+01:00,27453.0
2003-12-03 00:00:00+01:00,27650.0
2003-12-04 00:00:00+01:00,27807.0
2003-12-05 00:00:00+01:00,27620.0
2003-12-08 00:00:00+01:00,27488.0
2003-12-09 00:00:00+01:00,27489.0
2003-12-10 00:00:00+01:00,27282.0
2003-12-11 00:00:00+01:00,27501.0
2003-12-12 00:00:00+01:00,27368.0
2003-12-15 00:00:00+01:00,27537.0
2003-12-16 00:00:00+01:00,27459.0
2003-12-17 00:00:00+01:00,27486.0
2003-12-18 00:00:00+01:00,27632.0
2003-12-19 00:00:00+01:00,27378.0
2003-12-22 00:00:00+01:00,26884.0
2003-12-23 00:00:00+01:00,26856.0
2003-12-24 00:00:00+01:00,26856.0
2003-12-26 00:00:00+01:00,26856.0
2003-12-29 00:00:00+01:00,27020.0
2003-12-30 00:00:00+01:00,26887.0
2003-12-31 00:00:00+01:00,26887.0
2004-01-02 00:00:00+01:00,27384.0
2004-01-05 00:00:00+01:00,27530.0
2004-01-06 00:00:00+01:00,27652.0
2004-01-07 00:00:00+01:00,27187.0
2004-01-08 00:00:00+01:00,27503.0
2004-01-09 00:00:00+01:00,27441.0
2004-01-12 00:00:00+01:00,27471.0
2004-01-13 00:00:00+01:00,27393.0
2004-01-14 00:00:00+01:00,27631.0
2004-01-15 00:00:00+01:00,27742.0
2004-01-16 00:00:00+01:00,27861.0
2004-01-19 00:00:00+01:00,28133.0
2004-01-20 00:00:00+01:00,28040.0
2004-01-21 00:00:00+01:00,28137.0
2004-01-22 00:00:00+01:00,28095.0
2004-01-23 00:00:00+01:00,28130.0
2004-01-26 00:00:00+01:00,28114.0
2004-01-27 00:00:00+01:00,28240.0
2004-01-28 00:00:00+01:00,28308.0
2004-01-29 00:00:00+01:00,28033.0
2004-01-30 00:00:00+01:00,27774.0
2004-02-02 00:00:00+01:00,27840.0
2004-02-03 00:00:00+01:00,27655.0
2004-02-04 00:00:00+01:00,27677.0
2004-02-05 00:00:00+01:00,27525.0
2004-02-06 00:00:00+01:00,27587.0
2004-02-09 00:00:00+01:00,27897.0
2004-02-10 00:00:00+01:00,27906.0
2004-02-11 00:00:00+01:00,27902.0
2004-02-12 00:00:00+01:00,27880.0
2004-02-13 00:00:00+01:00,27579.0
2004-02-16 00:00:00+01:00,27672.0
2004-02-17 00:00:00+01:00,27849.0
2004-02-18 00:00:00+01:00,27836.0
2004-02-19 00:00:00+01:00,28013.0
2004-02-20 00:00:00+01:00,27807.0
2004-02-23 00:00:00+01:00,27932.0
2004-02-24 00:00:00+01:00,27750.0
2004-02-25 00:00:00+01:00,27806.0
2004-02-26 00:00:00+01:00,27881.0
2004-02-27 00:00:00+01:00,27957.0
2004-03-01 00:00:00+01:00,28188.0
2004-03-02 00:00:00+01:00,28290.0
2004-03-03 00:00:00+01:00,28209.0
2004-03-04 00:00:00+01:00,28323.0
2004-03-05 00:00:00+01:00,28359.0
2004-03-08 00:00:00+01:00,28443.0
2004-03-09 00:00:00+01:00,28341.0
2004-03-10 00:00:00+01:00,28350.0
2004-03-11 00:00:00+01:00,27695.0
2004-03-12 00:00:00+01:00,27548.0
2004-03-15 00:00:00+01:00,26881.0
2004-03-16 00:00:00+01:00,26952.0
2004-03-17 00:00:00+01:00,27209.0
2004-03-18 00:00:00+01:00,26837.0
2004-03-19 00:00:00+01:00,26858.0
2004-03-22 00:00:00+01:00,26470.0
2004-03-23 00:00:00+01:00,26472.0
2004-03-24 00:00:00+01:00,26479.0
2004-03-25 00:00:00+01:00,26834.0
2004-03-26 00:00:00+01:00,26869.0
2004-03-29 00:00:00+02:00,27250.0
2004-03-30 00:00:00+02:00,27181.0
2004-03-31 00:00:00+02:00,27148.0
2004-04-01 00:00:00+02:00,27400.0
2004-04-02 00:00:00+02:00,27877.0
2004-04-05 00:00:00+02:00,28072.0
2004-04-06 00:00:00+02:00,27997.0
2004-04-07 00:00:00+02:00,27888.0
2004-04-08 00:00:00+02:00,27985.0
2004-04-09 00:00:00+02:00,27985.0
2004-04-12 00:00:00+02:00,27985.0
2004-04-13 00:00:00+02:00,28430.0
2004-04-14 00:00:00+02:00,28232.0
2004-04-15 00:00:00+02:00,28200.0
2004-04-16 00:00:00+02:00,28350.0
2004-04-19 00:00:00+02:00,28262.0
2004-04-20 00:00:00+02:00,28437.0
2004-04-21 00:00:00+02:00,28257.0
2004-04-22 00:00:00+02:00,28416.0
2004-04-23 00:00:00+02:00,28489.0
2004-04-26 00:00:00+02:00,28550.0
2004-04-27 00:00:00+02:00,28542.0
2004-04-28 00:00:00+02:00,28294.0
2004-04-29 00:00:00+02:00,28111.0
2004-04-30 00:00:00+02:00,28020.0
2004-05-03 00:00:00+02:00,28232.0
2004-05-04 00:00:00+02:00,28158.0
2004-05-05 00:00:00+02:00,28318.0
2004-05-06 00:00:00+02:00,27734.0
2004-05-07 00:00:00+02:00,27687.0
2004-05-10 00:00:00+02:00,27069.0
2004-05-11 00:00:00+02:00,27405.0
2004-05-12 00:00:00+02:00,27111.0
2004-05-13 00:00:00+02:00,27395.0
2004-05-14 00:00:00+02:00,27289.0
2004-05-17 00:00:00+02:00,26959.0
2004-05-18 00:00:00+02:00,27080.0
2004-05-19 00:00:00+02:00,27526.0
2004-05-20 00:00:00+02:00,27435.0
2004-05-21 00:00:00+02:00,27373.0
2004-05-24 00:00:00+02:00,27101.0
2004-05-25 00:00:00+02:00,26989.0
2004-05-26 00:00:00+02:00,27267.0
2004-05-27 00:00:00+02:00,27378.0
2004-05-28 00:00:00+02:00,27344.0
2004-05-31 00:00:00+02:00,27355.0
2004-06-01 00:00:00+02:00,27231.0
2004-06-02 00:00:00+02:00,27329.0
2004-06-03 00:00:00+02:00,27315.0
2004-06-04 00:00:00+02:00,27532.0
2004-06-07 00:00:00+02:00,27781.0
2004-06-08 00:00:00+02:00,27841.0
2004-06-09 00:00:00+02:00,27783.0
2004-06-10 00:00:00+02:00,27955.0
2004-06-11 00:00:00+02:00,27933.0
2004-06-14 00:00:00+02:00,27729.0
2004-06-15 00:00:00+02:00,28053.0
2004-06-16 00:00:00+02:00,28162.0
2004-06-17 00:00:00+02:00,28242.0
2004-06-18 00:00:00+02:00,28297.0
2004-06-21 00:00:00+02:00,28054.0
2004-06-22 00:00:00+02:00,27892.0
2004-06-23 00:00:00+02:00,27996.0
2004-06-24 00:00:00+02:00,28149.0
2004-06-25 00:00:00+02:00,28194.0
2004-06-28 00:00:00+02:00,28310.0
2004-06-29 00:00:00+02:00,28234.0
2004-06-30 00:00:00+02:00,28092.0
2004-07-01 00:00:00+02:00,27940.0
2004-07-02 00:00:00+02:00,27909.0
2004-07-05 00:00:00+02:00,27941.0
2004-07-06 00:00:00+02:00,27795.0
2004-07-07 00:00:00+02:00,27751.0
2004-07-08 00:00:00+02:00,27844.0
2004-07-09 00:00:00+02:00,27929.0
2004-07-12 00:00:00+02:00,27728.0
2004-07-13 00:00:00+02:00,27772.0
2004-07-14 00:00:00+02:00,27645.0
2004-07-15 00:00:00+02:00,27434.0
2004-07-16 00:00:00+02:00,27436.0
2004-07-19 00:00:00+02:00,27329.0
2004-07-20 00:00:00+02:00,27381.0
2004-07-21 00:00:00+02:00,27499.0
2004-07-22 00:00:00+02:00,27136.0
2004-07-23 00:00:00+02:00,27128.0
2004-07-26 00:00:00+02:00,26886.0
2004-07-27 00:00:00+02:00,27078.0
2004-07-28 00:00:00+02:00,27061.0
2004-07-29 00:00:00+02:00,27397.0
2004-07-30 00:00:00+02:00,27538.0
2004-08-02 00:00:00+02:00,27429.0
2004-08-03 00:00:00+02:00,27507.0
2004-08-04 00:00:00+02:00,27250.0
2004-08-05 00:00:00+02:00,27126.0
2004-08-06 00:00:00+02:00,26652.0
2004-08-09 00:00:00+02:00,26419.0
2004-08-10 00:00:00+02:00,26581.0
2004-08-11 00:00:00+02:00,26310.0
2004-08-12 00:00:00+02:00,26249.0
2004-08-13 00:00:00+02:00,26198.0
2004-08-16 00:00:00+02:00,26450.0
2004-08-17 00:00:00+02:00,26447.0
2004-08-18 00:00:00+02:00,26482.0
2004-08-19 00:00:00+02:00,26508.0
2004-08-20 00:00:00+02:00,26421.0
2004-08-23 00:00:00+02:00,26718.0
2004-08-24 00:00:00+02:00,26730.0
2004-08-25 00:00:00+02:00,26805.0
2004-08-26 00:00:00+02:00,26923.0
2004-08-27 00:00:00+02:00,27084.0
2004-08-30 00:00:00+02:00,27009.0
2004-08-31 00:00:00+02:00,26913.0
2004-09-01 00:00:00+02:00,27171.0
2004-09-02 00:00:00+02:00,27377.0
2004-09-03 00:00:00+02:00,27666.0
2004-09-06 00:00:00+02:00,27659.0
2004-09-07 00:00:00+02:00,27627.0
2004-09-08 00:00:00+02:00,27610.0
2004-09-09 00:00:00+02:00,27466.0
2004-09-10 00:00:00+02:00,27590.0
2004-09-13 00:00:00+02:00,27835.0
2004-09-14 00:00:00+02:00,27767.0
2004-09-15 00:00:00+02:00,27717.0
2004-09-16 00:00:00+02:00,27745.0
2004-09-17 00:00:00+02:00,27934.0
2004-09-20 00:00:00+02:00,27904.0
2004-09-21 00:00:00+02:00,28093.0
2004-09-22 00:00:00+02:00,27984.0
2004-09-23 00:00:00+02:00,27918.0
2004-09-24 00:00:00+02:00,27983.0
2004-09-27 00:00:00+02:00,27824.0
2004-09-28 00:00:00+02:00,27959.0
2004-09-29 00:00:00+02:00,28019.0
2004-09-30 00:00:00+02:00,27794.0
2004-10-01 00:00:00+02:00,28324.0
2004-10-04 00:00:00+02:00,28515.0
2004-10-05 00:00:00+02:00,28621.0
2004-10-06 00:00:00+02:00,28579.0
2004-10-07 00:00:00+02:00,28659.0
2004-10-08 00:00:00+02:00,28588.0
2004-10-11 00:00:00+02:00,28579.0
2004-10-12 00:00:00+02:00,28388.0
2004-10-13 00:00:00+02:00,28457.0
2004-10-14 00:00:00+02:00,28366.0
2004-10-15 00:00:00+02:00,28338.0
2004-10-18 00:00:00+02:00,28281.0
2004-10-19 00:00:00+02:00,28487.0
2004-10-20 00:00:00+02:00,28320.0
2004-10-21 00:00:00+02:00,28460.0
2004-10-22 00:00:00+02:00,28520.0
2004-10-25 00:00:00+02:00,28193.0
2004-10-26 00:00:00+02:00,28233.0
2004-10-27 00:00:00+02:00,28562.0
2004-10-28 00:00:00+02:00,28754.0
2004-10-29 00:00:00+02:00,28681.0
2004-11-01 00:00:00+01:00,28971.0
2004-11-02 00:00:00+01:00,29061.0
2004-11-03 00:00:00+01:00,29115.0
2004-11-04 00:00:00+01:00,29214.0
2004-11-05 00:00:00+01:00,29330.0
2004-11-08 00:00:00+01:00,29442.0
2004-11-09 00:00:00+01:00,29377.0
2004-11-10 00:00:00+01:00,29393.0
2004-11-11 00:00:00+01:00,29690.0
2004-11-12 00:00:00+01:00,29724.0
2004-11-15 00:00:00+01:00,29642.0
2004-11-16 00:00:00+01:00,29418.0
2004-11-17 00:00:00+01:00,29831.0
2004-11-18 00:00:00+01:00,29862.0
2004-11-19 00:00:00+01:00,29718.0
2004-11-22 00:00:00+01:00,29631.0
2004-11-23 00:00:00+01:00,29589.0
2004-11-24 00:00:00+01:00,29673.0
2004-11-25 00:00:00+01:00,29841.0
2004-11-26 00:00:00+01:00,29771.0
2004-11-29 00:00:00+01:00,29680.0
2004-11-30 00:00:00+01:00,29615.0
2004-12-01 00:00:00+01:00,29917.0
2004-12-02 00:00:00+01:00,29969.0
2004-12-03 00:00:00+01:00,29908.0
2004-12-06 00:00:00+01:00,30003.0
2004-12-07 00:00:00+01:00,30173.0
2004-12-08 00:00:00+01:00,30272.0
2004-12-09 00:00:00+01:00,30071.0
2004-12-10 00:00:00+01:00,30253.0
2004-12-13 00:00:00+01:00,30343.0
2004-12-14 00:00:00+01:00,30408.0
2004-12-15 00:00:00+01:00,30356.0
2004-12-16 00:00:00+01:00,30399.0
2004-12-17 00:00:00+01:00,30273.0
2004-12-20 00:00:00+01:00,30468.0
2004-12-21 00:00:00+01:00,30548.0
2004-12-22 00:00:00+01:00,30771.0
2004-12-23 00:00:00+01:00,30867.0
2004-12-24 00:00:00+01:00,30867.0
2004-12-27 00:00:00+01:00,30824.0
2004-12-28 00:00:00+01:00,30904.0
2004-12-29 00:00:00+01:00,30888.0
2004-12-30 00:00:00+01:00,30903.0
2004-12-31 00:00:00+01:00,30903.0
2005-01-03 00:00:00+01:00,31005.0
2005-01-04 00:00:00+01:00,31094.0
2005-01-05 00:00:00+01:00,30976.0
2005-01-06 00:00:00+01:00,31073.0
2005-01-07 00:00:00+01:00,31128.0
2005-01-10 00:00:00+01:00,31134.0
2005-01-11 00:00:00+01:00,30740.0
2005-01-12 00:00:00+01:00,30645.0
2005-01-13 00:00:00+01:00,30863.0
2005-01-14 00:00:00+01:00,31056.0
2005-01-17 00:00:00+01:00,31126.0
2005-01-18 00:00:00+01:00,31094.0
2005-01-19 00:00:00+01:00,31221.0
2005-01-20 00:00:00+01:00,31132.0
2005-01-21 00:00:00+01:00,31190.0
2005-01-24 00:00:00+01:00,31042.0
2005-01-25 00:00:00+01:00,31221.0
2005-01-26 00:00:00+01:00,31164.0
2005-01-27 00:00:00+01:00,31129.0
2005-01-28 00:00:00+01:00,31008.0
2005-01-31 00:00:00+01:00,31334.0
2005-02-01 00:00:00+01:00,31515.0
2005-02-02 00:00:00+01:00,31563.0
2005-02-03 00:00:00+01:00,31537.0
2005-02-04 00:00:00+01:00,31896.0
2005-02-07 00:00:00+01:00,32039.0
2005-02-08 00:00:00+01:00,32176.0
2005-02-09 00:00:00+01:00,32101.0
2005-02-10 00:00:00+01:00,32134.0
2005-02-11 00:00:00+01:00,32328.0
2005-02-14 00:00:00+01:00,32307.0
2005-02-15 00:00:00+01:00,32371.0
2005-02-16 00:00:00+01:00,32142.0
2005-02-17 00:00:00+01:00,32161.0
2005-02-18 00:00:00+01:00,32008.0
2005-02-21 00:00:00+01:00,31675.0
2005-02-22 00:00:00+01:00,31507.0
2005-02-23 00:00:00+01:00,31400.0
2005-02-24 00:00:00+01:00,31403.0
2005-02-25 00:00:00+01:00,31744.0
2005-02-28 00:00:00+01:00,31850.0
2005-03-01 00:00:00+01:00,31949.0
2005-03-02 00:00:00+01:00,31933.0
2005-03-03 00:00:00+01:00,31902.0
2005-03-04 00:00:00+01:00,32160.0
2005-03-07 00:00:00+01:00,32236.0
2005-03-08 00:00:00+01:00,32048.0
2005-03-09 00:00:00+01:00,31963.0
2005-03-10 00:00:00+01:00,31702.0
2005-03-11 00:00:00+01:00,31680.0
2005-03-14 00:00:00+01:00,31717.0
2005-03-15 00:00:00+01:00,31966.0
2005-03-16 00:00:00+01:00,31577.0
2005-03-17 00:00:00+01:00,31639.0
2005-03-18 00:00:00+01:00,31868.0
2005-03-21 00:00:00+01:00,31929.0
2005-03-22 00:00:00+01:00,31965.0
2005-03-23 00:00:00+01:00,31905.0
2005-03-24 00:00:00+01:00,32115.0
2005-03-25 00:00:00+01:00,32115.0
2005-03-28 00:00:00+02:00,32115.0
2005-03-29 00:00:00+02:00,32181.0
2005-03-30 00:00:00+02:00,32206.0
2005-03-31 00:00:00+02:00,32302.0
2005-04-01 00:00:00+02:00,32481.0
2005-04-04 00:00:00+02:00,32355.0
2005-04-05 00:00:00+02:00,32385.0
2005-04-06 00:00:00+02:00,32508.0
2005-04-07 00:00:00+02:00,32856.0
2005-04-08 00:00:00+02:00,32812.0
2005-04-11 00:00:00+02:00,32852.0
2005-04-12 00:00:00+02:00,32669.0
2005-04-13 00:00:00+02:00,32698.0
2005-04-14 00:00:00+02:00,32587.0
2005-04-15 00:00:00+02:00,31816.0
2005-04-18 00:00:00+02:00,31052.0
2005-04-19 00:00:00+02:00,31087.0
2005-04-20 00:00:00+02:00,31025.0
2005-04-21 00:00:00+02:00,31161.0
2005-04-22 00:00:00+02:00,31325.0
2005-04-25 00:00:00+02:00,31364.0
2005-04-26 00:00:00+02:00,31322.0
2005-04-27 00:00:00+02:00,30946.0
2005-04-28 00:00:00+02:00,30841.0
2005-04-29 00:00:00+02:00,30911.0
2005-05-02 00:00:00+02:00,31150.0
2005-05-03 00:00:00+02:00,31224.0
2005-05-04 00:00:00+02:00,31266.0
2005-05-05 00:00:00+02:00,31435.0
2005-05-06 00:00:00+02:00,31412.0
2005-05-09 00:00:00+02:00,31345.0
2005-05-10 00:00:00+02:00,31036.0
2005-05-11 00:00:00+02:00,31116.0
2005-05-12 00:00:00+02:00,31337.0
2005-05-13 00:00:00+02:00,31373.0
2005-05-16 00:00:00+02:00,31333.0
2005-05-17 00:00:00+02:00,31060.0
2005-05-18 00:00:00+02:00,31567.0
2005-05-19 00:00:00+02:00,31635.0
2005-05-20 00:00:00+02:00,31676.0
2005-05-23 00:00:00+02:00,31583.0
2005-05-24 00:00:00+02:00,31532.0
2005-05-25 00:00:00+02:00,31564.0
2005-05-26 00:00:00+02:00,31765.0
2005-05-27 00:00:00+02:00,31703.0
2005-05-30 00:00:00+02:00,31878.0
2005-05-31 00:00:00+02:00,31739.0
2005-06-01 00:00:00+02:00,32111.0
2005-06-02 00:00:00+02:00,32139.0
2005-06-03 00:00:00+02:00,31958.0
2005-06-06 00:00:00+02:00,31859.0
2005-06-07 00:00:00+02:00,32153.0
2005-06-08 00:00:00+02:00,32192.0
2005-06-09 00:00:00+02:00,32278.0
2005-06-10 00:00:00+02:00,32378.0
2005-06-13 00:00:00+02:00,32603.0
2005-06-14 00:00:00+02:00,32663.0
2005-06-15 00:00:00+02:00,32622.0
2005-06-16 00:00:00+02:00,32732.0
2005-06-17 00:00:00+02:00,32758.0
2005-06-20 00:00:00+02:00,32281.0
2005-06-21 00:00:00+02:00,32419.0
2005-06-22 00:00:00+02:00,32385.0
2005-06-23 00:00:00+02:00,32390.0
2005-06-24 00:00:00+02:00,32057.0
2005-06-27 00:00:00+02:00,31734.0
2005-06-28 00:00:00+02:00,32038.0
2005-06-29 00:00:00+02:00,32185.0
2005-06-30 00:00:00+02:00,32343.0
2005-07-01 00:00:00+02:00,32532.0
2005-07-04 00:00:00+02:00,32650.0
2005-07-05 00:00:00+02:00,32553.0
2005-07-06 00:00:00+02:00,32731.0
2005-07-07 00:00:00+02:00,32185.0
2005-07-08 00:00:00+02:00,32769.0
2005-07-11 00:00:00+02:00,32985.0
2005-07-12 00:00:00+02:00,32843.0
2005-07-13 00:00:00+02:00,33124.0
2005-07-14 00:00:00+02:00,33316.0
2005-07-15 00:00:00+02:00,33164.0
2005-07-18 00:00:00+02:00,33228.0
2005-07-19 00:00:00+02:00,33601.0
2005-07-20 00:00:00+02:00,33465.0
2005-07-21 00:00:00+02:00,33474.0
2005-07-22 00:00:00+02:00,33540.0
2005-07-25 00:00:00+02:00,33614.0
2005-07-26 00:00:00+02:00,33630.0
2005-07-27 00:00:00+02:00,33658.0
2005-07-28 00:00:00+02:00,33774.0
2005-07-29 00:00:00+02:00,33693.0
2005-08-01 00:00:00+02:00,33617.0
2005-08-02 00:00:00+02:00,33931.0
2005-08-03 00:00:00+02:00,33896.0
2005-08-04 00:00:00+02:00,33501.0
2005-08-05 00:00:00+02:00,33335.0
2005-08-08 00:00:00+02:00,33547.0
2005-08-09 00:00:00+02:00,33753.0
2005-08-10 00:00:00+02:00,34027.0
2005-08-11 00:00:00+02:00,33922.0
2005-08-12 00:00:00+02:00,33783.0
2005-08-15 00:00:00+02:00,33783.0
2005-08-16 00:00:00+02:00,33600.0
2005-08-17 00:00:00+02:00,33495.0
2005-08-18 00:00:00+02:00,33234.0
2005-08-19 00:00:00+02:00,33724.0
2005-08-22 00:00:00+02:00,33733.0
2005-08-23 00:00:00+02:00,33428.0
2005-08-24 00:00:00+02:00,33647.0
2005-08-25 00:00:00+02:00,33396.0
2005-08-26 00:00:00+02:00,33073.0
2005-08-29 00:00:00+02:00,33207.0
2005-08-30 00:00:00+02:00,33144.0
2005-08-31 00:00:00+02:00,33520.0
2005-09-01 00:00:00+02:00,33684.0
2005-09-02 00:00:00+02:00,33667.0
2005-09-05 00:00:00+02:00,33805.0
2005-09-06 00:00:00+02:00,33987.0
2005-09-07 00:00:00+02:00,34092.0
2005-09-08 00:00:00+02:00,34166.0
2005-09-09 00:00:00+02:00,34233.0
2005-09-12 00:00:00+02:00,34288.0
2005-09-13 00:00:00+02:00,34074.0
2005-09-14 00:00:00+02:00,34320.0
2005-09-15 00:00:00+02:00,34286.0
2005-09-16 00:00:00+02:00,34538.0
2005-09-19 00:00:00+02:00,34527.0
2005-09-20 00:00:00+02:00,34555.0
2005-09-21 00:00:00+02:00,34419.0
2005-09-22 00:00:00+02:00,34179.0
2005-09-23 00:00:00+02:00,34238.0
2005-09-26 00:00:00+02:00,34692.0
2005-09-27 00:00:00+02:00,34600.0
2005-09-28 00:00:00+02:00,34871.0
2005-09-29 00:00:00+02:00,34773.0
2005-09-30 00:00:00+02:00,34775.0
2005-10-03 00:00:00+02:00,34874.0
2005-10-04 00:00:00+02:00,34654.0
2005-10-05 00:00:00+02:00,34136.0
2005-10-06 00:00:00+02:00,33867.0
2005-10-07 00:00:00+02:00,33620.0
2005-10-10 00:00:00+02:00,33635.0
2005-10-11 00:00:00+02:00,33602.0
2005-10-12 00:00:00+02:00,33403.0
2005-10-13 00:00:00+02:00,33066.0
2005-10-14 00:00:00+02:00,33214.0
2005-10-17 00:00:00+02:00,33219.0
2005-10-18 00:00:00+02:00,32859.0
2005-10-19 00:00:00+02:00,32279.0
2005-10-20 00:00:00+02:00,32336.0
2005-10-21 00:00:00+02:00,32454.0
2005-10-24 00:00:00+02:00,32778.0
2005-10-25 00:00:00+02:00,32664.0
2005-10-26 00:00:00+02:00,32827.0
2005-10-27 00:00:00+02:00,32114.0
2005-10-28 00:00:00+02:00,32183.0
2005-10-31 00:00:00+01:00,32782.0
2005-11-01 00:00:00+01:00,32742.0
2005-11-02 00:00:00+01:00,32937.0
2005-11-03 00:00:00+01:00,33366.0
2005-11-04 00:00:00+01:00,33337.0
2005-11-07 00:00:00+01:00,33454.0
2005-11-08 00:00:00+01:00,33334.0
2005-11-09 00:00:00+01:00,33429.0
2005-11-10 00:00:00+01:00,33352.0
2005-11-11 00:00:00+01:00,33740.0
2005-11-14 00:00:00+01:00,33690.0
2005-11-15 00:00:00+01:00,33739.0
2005-11-16 00:00:00+01:00,33684.0
2005-11-17 00:00:00+01:00,33888.0
2005-11-18 00:00:00+01:00,34030.0
2005-11-21 00:00:00+01:00,34150.0
2005-11-22 00:00:00+01:00,34203.0
2005-11-23 00:00:00+01:00,34411.0
2005-11-24 00:00:00+01:00,34360.0
2005-11-25 00:00:00+01:00,34436.0
2005-11-28 00:00:00+01:00,34256.0
2005-11-29 00:00:00+01:00,34307.0
2005-11-30 00:00:00+01:00,34090.0
2005-12-01 00:00:00+01:00,34585.0
2005-12-02 00:00:00+01:00,34745.0
2005-12-05 00:00:00+01:00,34650.0
2005-12-06 00:00:00+01:00,34806.0
2005-12-07 00:00:00+01:00,34790.0
2005-12-08 00:00:00+01:00,34868.0
2005-12-09 00:00:00+01:00,34811.0
2005-12-12 00:00:00+01:00,34886.0
2005-12-13 00:00:00+01:00,34972.0
2005-12-14 00:00:00+01:00,35002.0
2005-12-15 00:00:00+01:00,35021.0
2005-12-16 00:00:00+01:00,35286.0
2005-12-19 00:00:00+01:00,35347.0
2005-12-20 00:00:00+01:00,35538.0
2005-12-21 00:00:00+01:00,35803.0
2005-12-22 00:00:00+01:00,35836.0
2005-12-23 00:00:00+01:00,35740.0
2005-12-26 00:00:00+01:00,35740.0
2005-12-27 00:00:00+01:00,35845.0
2005-12-28 00:00:00+01:00,35866.0
2005-12-29 00:00:00+01:00,35957.0
2005-12-30 00:00:00+01:00,35704.0
2006-01-02 00:00:00+01:00,35962.0
2006-01-03 00:00:00+01:00,36093.0
2006-01-04 00:00:00+01:00,36336.0
2006-01-05 00:00:00+01:00,36085.0
2006-01-06 00:00:00+01:00,36365.0
2006-01-09 00:00:00+01:00,36227.0
2006-01-10 00:00:00+01:00,36147.0
2006-01-11 00:00:00+01:00,36548.0
2006-01-12 00:00:00+01:00,36661.0
2006-01-13 00:00:00+01:00,36265.0
